listing_id,brand,model,year,price_inr,transmission,mileage_km,fuel_type,city,car_age,mileage_per_year,price_per_km,price_vs_model_median_pct,source_url,condition_grade,days_on_market,recon_cost_est,acquisition_cost,holding_cost_per_day,expected_resale_price
DW-005508,Honda,Amaze,2019,550000.0,Manual,40000.0,Petrol,Patna,8,5000.0,13.75,22.2,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-petrol-bsiv-cars-Patna_74cea643-5aa0-45c0-b3b0-964540964325.htm,Good,50,9000,454263.0,999.38,550000.0
DW-002479,MG,Hector,2020,985580.0,Automatic,64548.0,Petrol,Pune,7,9221.0,15.27,-13.6,https://www.cardekho.com/used-car-details/used-Mg-hector-sharp-dct-cars-Pune_021a56f5-4805-4fae-a54d-1fbefcae63a0.htm,Good,36,9000,737277.0,1622.01,985580.0
DW-004203,Tata,Altroz,2021,423756.0,Manual,35132.0,Petrol,Kochi,6,5855.0,12.06,-26.3,https://www.cardekho.com/used-car-details/used-Tata-altroz-xm-plus-bsvi-cars-Kochi_0000d45d-ef8c-49ac-a007-767575864b27.htm,Good,10,9000,343294.0,755.25,423756.0
DW-008262,Renault,Triber,2021,410139.0,Manual,78688.0,Petrol,Ghaziabad,6,13115.0,5.21,-9.4,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-emotion-dual-tone-cars-Ghaziabad_abd3d54b-00f4-4728-989f-8c84fd02c878.htm,Good,36,9000,338815.0,745.39,410139.0
DW-008669,Renault,KWID,2018,210000.0,Manual,106000.0,Petrol,Kannur,9,11778.0,1.98,-19.2,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxt-cars-Kannur_42dcc4a0-2268-4d94-8480-ce25e968928e.htm,Fair,46,22000,152558.0,335.63,210000.0
DW-001156,Jeep,Compass,2021,2050000.0,Automatic,60000.0,Diesel,Mumbai,6,10000.0,34.17,110.3,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-model-s-opt-4x4-at-cars-Mumbai_9c119728-7cac-492a-bf66-c79e7527c39e.htm,Good,88,9000,1477004.0,3249.41,2050000.0
DW-001787,Mercedes-Benz,GLC,2022,3490000.0,Automatic,70000.0,Petrol,Hyderabad,5,14000.0,49.86,-20.7,https://www.cardekho.com/used-car-details/used-Mercedes-benz-glc-200-cars-Hyderabad_7cfd6071-99d1-454f-be7b-a53834224dc7.htm,Good,26,9000,2863091.0,6298.8,3490000.0
DW-007959,Kia,Seltos,2023,1480057.0,Automatic,19921.0,Petrol,Noida,4,4980.0,74.3,34.6,https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-turbo-dct-cars-Noida_5fdd9f46-b6f0-48b9-ade4-5fff1870ef47.htm,Excellent,59,3000,1040177.0,2288.39,1480057.0
DW-002125,Audi,A3,2019,1600000.0,Automatic,120000.0,Diesel,Chennai,8,15000.0,13.33,46.8,https://www.cardekho.com/used-car-details/used-Audi-a3-35-tdi-technology-cars-Chennai_21c53d7b-578e-47b6-82a5-ce5e32abcb8f.htm,Fair,86,22000,1192392.0,2623.26,1600000.0
DW-006383,MG,Hector Plus,2022,1093821.0,Manual,64302.0,Petrol,Agra,5,12860.0,17.01,-15.9,https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-hybrid-mt-cars-Agra_b5259107-32cc-4973-a9b2-a57b90fd8a72.htm,Good,19,9000,899539.0,1978.99,1093821.0
DW-004158,Maruti Suzuki,Celerio,2015,344140.0,Manual,43476.0,Petrol,Kochi,12,3623.0,7.92,1.2,https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-cars-Kochi_8ff910fc-32b9-4fa5-a8cf-a82d78044e9c.htm,Fair,26,22000,254452.0,559.79,344140.0
DW-004848,MG,Hector,2022,1300000.0,Manual,65000.0,Diesel,Indore,5,13000.0,20.0,13.9,https://www.cardekho.com/used-car-details/used-Mg-hector-sharp-diesel-mt-cars-Indore_f98ac740-4002-451f-9590-866788b76826.htm,Good,50,9000,1004884.0,2210.74,1300000.0
DW-009297,Renault,KWID,2017,200000.0,Manual,104000.0,Petrol,Pali,10,10400.0,1.92,-23.1,https://www.cardekho.com/used-car-details/used-Renault-kwid-rxt-cars-Pali_5229757a-7239-4ded-8025-7ce2b2f36bf0.htm,Fair,37,22000,129636.0,285.2,200000.0
DW-006664,Mercedes-Benz,E-Class,2014,1300000.0,Automatic,32000.0,Petrol,Mumbai,13,2462.0,40.62,-57.4,https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e-200-cgi-cars-Mumbai_0f0112f2-b48e-4df3-8585-6eaf6d802652.htm,Fair,3,22000,1046398.0,2302.08,1300000.0
DW-004027,Ford,Ecosport,2014,325000.0,Manual,5400.0,Petrol,Chandigarh,13,415.0,60.19,-30.0,https://www.cardekho.com/used-car-details/used-Ford-ecosport-10-ecoboost-titanium-cars-Chandigarh_2b53f580-f7d4-408a-80f7-99169ec043ec.htm,Fair,3,22000,240091.0,528.2,325000.0
DW-002520,Jeep,Compass,2022,1625000.0,Automatic,39894.0,Petrol,Pune,5,7979.0,40.73,66.7,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-model-s-opt-at-cars-Pune_043011a0-a382-4c30-9c3f-05df5e773923.htm,Good,74,9000,1242674.0,2733.88,1625000.0
DW-004915,Hyundai,Grand i10,2016,385721.0,Manual,82396.0,Petrol,Surat,11,7491.0,4.68,6.3,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-sportz-cars-Surat_e395ca6d-6929-41ca-a7ca-3cb9a8846fa7.htm,Fair,68,22000,299642.0,659.21,385721.0
DW-009173,Mercedes-Benz,M-Class,2014,1221000.0,Automatic,118000.0,Diesel,Jodhpur,13,9077.0,10.35,-12.8,https://www.cardekho.com/used-car-details/used-Mercedes-benz-m-class-ml-350-cdi-cars-Jodhpur_129e69ce-e860-4724-8211-9aab182da0ae.htm?adId=32093&adType=41,Fair,63,22000,874815.0,1924.59,1221000.0
DW-008073,MG,Hector,2022,1159608.0,Manual,18795.0,Petrol,Noida,5,3759.0,61.7,1.6,https://www.cardekho.com/used-car-details/used-Mg-hector-hybrid-sharp-mt-cars-Noida_0d37c91a-0a66-4a73-9c41-b7dbb5e81abe.htm,Good,21,9000,832364.0,1831.2,1159608.0
DW-010033,Skoda,Kushaq,2021,831536.0,Automatic,22920.0,Petrol,New Delhi,6,3820.0,36.28,-18.8,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-ambition-at-bsvi-cars-New-Delhi_e015e18b-bcfd-45c3-a281-1bf085633c42.htm,Good,7,9000,653252.0,1437.15,831536.0
DW-001184,Volvo,S60 Cross Country,2016,1399000.0,Automatic,60000.0,Diesel,Mumbai,11,5455.0,23.32,-16.0,https://www.cardekho.com/used-car-details/used-Volvo-s60-cross-country-d4-awd-bsiv-cars-Mumbai_ccda882c-7d3a-4c01-89c8-ad989de86908.htm,Fair,19,22000,1161273.0,2554.8,1399000.0
DW-007798,MG,Astor,2021,792580.0,Automatic,76479.0,Petrol,Gurgaon,6,12746.0,10.36,-11.3,https://www.cardekho.com/used-car-details/used-Mg-astor-savvy-sangria-turbo-at-cars-Gurgaon_3702b56d-2376-4820-8e07-127a56741771.htm,Good,25,9000,575202.0,1265.44,792580.0
DW-004072,Audi,Q3,2016,1350000.0,Automatic,75000.0,Diesel,Chandigarh,11,6818.0,18.0,-6.1,https://www.cardekho.com/used-car-details/used-Audi-q3-35-tdi-dynamic-edition-cars-Chandigarh_513be3ac-56c8-4fa4-aaf2-8ded59b610f7.htm,Fair,39,22000,973558.0,2141.83,1350000.0
DW-003054,Skoda,Kushaq,2023,821533.0,Manual,54703.0,Petrol,Ahmedabad,4,13676.0,15.02,-19.7,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-ambition-cars-Ahmedabad_70ac82e1-a4e8-4ba1-a6db-5b78c91adc5a.htm,Good,15,9000,583264.0,1283.18,821533.0
DW-006066,Volkswagen,Vento,2016,450000.0,Manual,135000.0,Diesel,Zirakpur,11,12273.0,3.33,8.4,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-15-tdi-highline-cars-Zirakpur_7fe2539b-d87f-4145-9ee7-3b62ffb74165.htm?adId=34578&adType=41,Fair,75,22000,351088.0,772.39,450000.0
DW-010150,Mercedes-Benz,C-Class,2023,4350000.0,Automatic,10000.0,Petrol,New Delhi,4,2500.0,435.0,108.1,https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-200-cars-New-Delhi_e47061d5-2c84-4a27-a3a5-e6a602c53af1.htm,Excellent,57,3000,3189724.0,7017.39,4350000.0
DW-009068,Mahindra,XUV300,2022,906579.0,Automatic,15205.0,Petrol,Ranchi,5,3041.0,59.62,20.9,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w8-opt-amt-cars-Ranchi_81710596-19d5-4fa7-bcd4-51877c606ccd.htm,Good,33,9000,694031.0,1526.87,906579.0
DW-003743,Mercedes-Benz,C-Class,2010,390000.0,Automatic,150000.0,Petrol,Lucknow,17,8824.0,2.6,-81.3,https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-200-k-elegance-at-cars-Lucknow_f83b033d-0845-472a-be5d-0a9d95fba9d5.htm?adId=29740&adType=41,Fair,52,22000,308966.0,679.73,390000.0
DW-000783,MG,Gloster,2021,2190000.0,Automatic,42000.0,Diesel,New Delhi,6,7000.0,52.14,-18.9,https://www.cardekho.com/used-car-details/used-Mg-gloster-savvy-6-str-cars-New-Delhi_daa3c73c-9acf-42ca-9e1b-330ca9b0972e.htm,Good,19,9000,1527988.0,3361.57,2190000.0
DW-002948,Mahindra,XUV300,2021,624227.0,Manual,78894.0,Petrol,Ahmedabad,6,13149.0,7.91,-16.8,https://www.cardekho.com/used-car-details/used-Mahindra-xuv300-w8-bsvi-cars-Ahmedabad_00fd801d-02d9-49ba-896a-717ecf804bc8.htm,Good,36,9000,480065.0,1056.14,624227.0
DW-001157,Jeep,Grand Cherokee,2019,4850000.0,Automatic,57000.0,Petrol,Mumbai,8,7125.0,85.09,-1.0,https://www.cardekho.com/used-car-details/used-Jeep-grand-cherokee-srt-4x4-cars-Mumbai_c106898c-2658-4422-8608-9625eff63523.htm,Good,29,9000,3758690.0,8269.12,4850000.0
DW-002931,Tata,Tiago,2019,311000.0,Manual,55000.0,Petrol,Ahmedabad,8,6875.0,5.65,-21.3,https://www.cardekho.com/used-car-details/used-Tata-tiago-12-revotron-xt-cars-Ahmedabad_0b40a2d1-9bd7-4778-9450-ed972d55ec7a.htm,Good,25,9000,246367.0,542.01,311000.0
DW-001195,Honda,Amaze,2020,710796.0,Automatic,17416.0,Petrol,Bangalore,7,2488.0,40.81,58.0,https://www.cardekho.com/used-car-details/used-Honda-amaze-vx-cvt-petrol-cars-Bangalore_f8cfddba-9098-4c6b-ae69-9093fc1d7f89.htm,Good,64,9000,526437.0,1158.16,710796.0
DW-000317,Chevrolet,Beat,2016,240000.0,Manual,148000.0,Diesel,Coimbatore,11,13455.0,1.62,10.3,https://www.cardekho.com/used-cars+in+coimbatore?pageNo=1,Fair,86,22000,160772.0,353.7,240000.0
DW-009013,Kia,Seltos,2022,1250000.0,Manual,10000.0,Petrol,Ranchi,5,2000.0,125.0,13.6,https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-g-cars-Ranchi_90c1f900-0dd9-4516-b8a2-0a1132891fc6.htm?adId=33065&adType=41,Good,30,9000,897488.0,1974.47,1250000.0
DW-001808,Audi,Q7,2019,2795000.0,Automatic,152300.0,Diesel,Hyderabad,8,19038.0,18.35,-1.8,https://www.cardekho.com/used-car-details/used-Audi-q7-45-tdi-quattro-technology-cars-Hyderabad_b39a057d-23ec-45a0-8a64-c4d5ea20bfa6.htm,Fair,66,22000,2245087.0,4939.19,2795000.0
DW-006905,Ford,Ecosport,2020,825000.0,Manual,74000.0,Diesel,Rajkot,7,10571.0,11.15,77.8,https://www.cardekho.com/used-car-details/used-Ford-ecosport-sports-diesel-cars-Rajkot_ee52f680-55ef-410a-bf65-cbd8c28097f4.htm,Good,91,9000,665608.0,1464.34,825000.0
DW-009093,Toyota,Innova Crysta,2017,1100000.0,Manual,120000.0,Petrol,Giridih,10,12000.0,9.17,-37.7,https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-27-gx-mt-8s-bsiv-cars-Giridih_16686553-76d1-45c1-a669-e660ab865a98.htm,Fair,41,22000,770549.0,1695.21,1100000.0
DW-002040,Renault,Duster,2015,515000.0,Manual,99582.0,Petrol,Chennai,12,8298.0,5.17,32.1,https://www.cardekho.com/used-car-details/used-Renault-duster-petrol-rxl-cars-Chennai_f7f129ec-2125-4a0b-8bf0-8d68d866106d.htm,Fair,84,22000,368895.0,811.57,515000.0
DW-009463,Skoda,Kushaq,2022,1311961.0,Automatic,22517.0,Petrol,Bangalore,5,4503.0,58.27,28.2,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-style-4-airbags-at-cars-Bangalore_01c94146-b42b-40f8-bb18-3caa29c6ada8.htm,Good,46,9000,1085091.0,2387.2,1311961.0
DW-004468,Maruti Suzuki,Celerio,2022,515820.0,Manual,26757.0,Petrol,Coimbatore,5,5351.0,19.28,51.7,https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-plus-cars-Coimbatore_bbdbf3af-7569-42bb-9705-97be7d32b352.htm,Good,76,9000,352283.0,775.02,515820.0
DW-005112,Audi,A4,2013,751000.0,Automatic,110000.0,Diesel,Surat,14,7857.0,6.83,-55.3,https://www.cardekho.com/used-car-details/used-Audi-a4-20-tdi-cars-Surat_65d810a9-9f29-4f5f-8255-c456f6b7c84c.htm?adId=32472&adType=41,Fair,41,22000,537355.0,1182.18,751000.0
DW-007211,Toyota,Corolla,2010,500000.0,Manual,70000.0,Petrol,Aurangabad,17,4118.0,7.14,42.9,https://www.cardekho.com/used-car-details/used-Toyota-corolla-h2-cars-Aurangabad_ddb0702c-2946-44c4-a920-a32fc1d2d24a.htm,Fair,76,22000,369628.0,813.18,500000.0
DW-007972,Volkswagen,Polo,2021,631840.0,Automatic,56692.0,Petrol,Noida,6,9449.0,11.15,60.0,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-gt-10-tsi-cars-Noida_64f2cbba-5e45-4ef1-888e-3a6a257868ff.htm,Good,90,9000,464952.0,1022.89,631840.0
DW-007051,Honda,Amaze,2021,525000.0,Manual,20000.0,Petrol,Azamgarh,6,3333.0,26.25,16.7,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-petrol-cars-Azamgarh_fb116034-b934-4a03-8e78-523b66f9a3d3.htm,Good,48,9000,379924.0,835.83,525000.0
DW-003017,Volkswagen,Taigun,2023,962203.0,Manual,44920.0,Petrol,Ahmedabad,4,11230.0,21.42,-12.5,https://www.cardekho.com/used-car-details/used-Volkswagen-taigun-10-topline-cars-Ahmedabad_bedd69f9-79f6-47d3-9bdb-c4b405cb2fe8.htm,Good,35,9000,730940.0,1608.07,962203.0
DW-007697,Renault,KWID,2020,351000.0,Automatic,16732.0,Petrol,Gurgaon,7,2390.0,20.98,35.0,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxt-amt-opt-cars-Gurgaon_04ef31f5-85f4-4a84-b35f-0bf1a41409ea.htm,Good,42,9000,246257.0,541.77,351000.0
DW-004296,Volkswagen,Taigun,2022,817622.0,Manual,112234.0,Petrol,Coimbatore,5,22447.0,7.28,-25.7,https://www.cardekho.com/used-car-details/used-Volkswagen-taigun-10-tsi-topline-bsvi-cars-Coimbatore_9b2b67fc-495b-498a-8aca-16edf5e1624f.htm,Poor,34,45000,592290.0,1303.04,817622.0
DW-010132,BMW,3 Series,2017,1200000.0,Automatic,120000.0,Diesel,Faridabad,10,12000.0,10.0,-20.0,https://www.cardekho.com/used-car-details/used-Bmw-3-series-320d-cars-Faridabad_0aaa6c08-3e1f-4111-9b0d-f85d471fe7f3.htm?adId=30695&adType=41,Fair,56,22000,945205.0,2079.45,1200000.0
DW-006356,BMW,6 Series,2022,4775000.0,Manual,34000.0,Petrol,New Delhi,5,6800.0,140.44,31.7,https://www.cardekho.com/used-car-details/used-Bmw-6-series-630im-sport-50-jahre-m-edition-cars-New-Delhi_157d1faa-1a96-44b0-bdcc-ee56cb89e58a.htm,Good,48,9000,3745555.0,8240.22,4775000.0
DW-003072,Ford,Aspire,2015,232436.0,Manual,92467.0,Petrol,Ahmedabad,12,7706.0,2.51,-35.4,https://www.cardekho.com/used-car-details/used-Ford-aspire-titanium-cars-Ahmedabad_f980570c-3f9a-4d7b-914d-50fd8ba3d53f.htm,Fair,20,22000,143951.0,316.69,232436.0
DW-003315,Toyota,Innova Crysta,2017,1250000.0,Automatic,79000.0,Diesel,Jaipur,10,7900.0,15.82,-29.2,https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-28-zx-at-bsiv-cars-Jaipur_3a804373-1d59-4e6d-a21b-e35f5b072f13.htm,Fair,20,22000,1011327.0,2224.92,1250000.0
DW-002392,Skoda,Kushaq,2022,1045716.0,Automatic,94672.0,Petrol,Pune,5,18934.0,11.05,2.2,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-15-tsi-style-dsg-cars-Pune_1077b257-54f9-45fe-8897-ff8bf88281a7.htm,Fair,57,22000,737448.0,1622.39,1045716.0
DW-000104,Hyundai,i20,2024,775000.0,Automatic,30000.0,Petrol,Hyderabad,3,10000.0,25.83,66.3,https://www.cardekho.com/used-cars+in+hyderabad?pageNo=1,Good,74,9000,622409.0,1369.3,775000.0
DW-002287,Mahindra,XUV700,2022,2450000.0,Automatic,16000.0,Diesel,Pune,5,3200.0,153.12,40.0,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-diesel-at-luxury-pack-awd-bsvi-cars-Pune_a592e148-3fcc-4738-bedb-4ca7e4d504d6.htm?adId=32085&adType=41,Good,49,9000,1838508.0,4044.72,2450000.0
DW-002665,Kia,Seltos,2023,1399000.0,Automatic,28000.0,Petrol,Kolkata,4,7000.0,49.96,27.2,https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-turbo-dct-cars-Kolkata_163a4374-fe6a-4f58-aa60-567137cafbe7.htm?adId=30887&adType=41,Excellent,44,3000,1140562.0,2509.24,1399000.0
DW-004254,Honda,City,2024,1132469.0,Manual,14287.0,Petrol,Kochi,3,4762.0,79.27,91.9,https://www.cardekho.com/used-car-details/used-Honda-city-v-cars-Kochi_a6de0e06-1201-4bc2-a6ed-3b6869c3fa14.htm,Excellent,64,3000,824768.0,1814.49,1132469.0
DW-009459,Skoda,Kushaq,2023,1027000.0,Manual,27116.0,Petrol,Bangalore,4,6779.0,37.87,0.3,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-ambition-cars-Bangalore_ee33e4bb-1bbe-4f93-95c2-f15fc376185d.htm,Excellent,21,3000,744655.0,1638.24,1027000.0
DW-003182,Jeep,Compass,2018,753863.0,Automatic,128833.0,Petrol,Ahmedabad,9,14315.0,5.85,-22.7,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-limited-cars-Ahmedabad_3048778b-62a2-4341-bd91-ec72542970d9.htm,Fair,62,22000,561908.0,1236.2,753863.0
DW-000757,Audi,Q5,2024,5200000.0,Automatic,7700.0,Petrol,New Delhi,3,2567.0,675.32,73.9,https://www.cardekho.com/used-car-details/used-Audi-q5-technology-cars-New-Delhi_3f1b930c-1615-4251-a914-bde7b918d4af.htm,Excellent,68,3000,3662690.0,8057.92,5200000.0
DW-007977,Volkswagen,Ameo,2016,325000.0,Manual,61000.0,Petrol,Noida,11,5545.0,5.33,-16.0,https://www.cardekho.com/used-car-details/used-Volkswagen-ameo-12-mpi-comfortline-cars-Noida_a626657b-fc53-4d60-ae90-857422730e6c.htm,Fair,32,22000,216483.0,476.26,325000.0
DW-003690,Skoda,Slavia,2023,1315000.0,Automatic,24500.0,Petrol,Lucknow,4,6125.0,53.67,24.5,https://www.cardekho.com/used-car-details/used-Skoda-slavia-10-tsi-style-at-cars-Lucknow_6d8af2cb-bae9-48ef-aa99-e0cdc0b1e312.htm,Excellent,41,3000,1060311.0,2332.68,1315000.0
DW-005964,Hyundai,Venue,2019,700000.0,Automatic,57000.0,Petrol,Ludhiana,8,7125.0,12.28,-1.6,https://www.cardekho.com/used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-bsiv-cars-Ludhiana_d788ec3e-2991-433e-a8b4-b47b42ce8409.htm,Good,35,9000,568925.0,1251.64,700000.0
DW-002253,Tata,Curvv,2024,1103170.0,Manual,35651.0,Diesel,Pune,3,11884.0,30.94,-9.4,https://www.cardekho.com/used-car-details/used-Tata-curvv-creative-plus-s-diesel-cars-Pune_1ff18e52-b86c-4004-8c7f-7eb73ae27330.htm,Good,17,9000,776587.0,1708.49,1103170.0
DW-005212,Hyundai,i20,2015,385000.0,Manual,45000.0,Petrol,Nagpur,12,3750.0,8.56,-17.4,https://www.cardekho.com/used-car-details/used-Hyundai-i20-sportz-12-cars-Nagpur_345bbe7d-05a4-49aa-a171-a30f189b4691.htm,Fair,3,22000,298440.0,656.57,385000.0
DW-006097,Ford,Endeavour,2021,2651000.0,Automatic,80000.0,Diesel,Mohali,6,13333.0,33.14,32.6,https://www.cardekho.com/used-car-details/used-Ford-endeavour-titanium-plus-4x4-at-cars-Mohali_1015d82b-6546-407a-b1c9-e8589dc41a4f.htm,Good,65,9000,2163833.0,4760.43,2651000.0
DW-009247,Toyota,Innova,2015,650000.0,Manual,220000.0,Diesel,Jodhpur,12,18333.0,2.95,30.0,https://www.cardekho.com/used-car-details/used-Toyota-innova-25-zx-diesel-7-seater-cars-Jodhpur_e4fb75d5-cfd9-4eba-b98e-cbe44c40a91b.htm,Fair,116,22000,517794.0,1139.15,650000.0
DW-001902,Maruti Suzuki,Baleno,2018,550000.0,Manual,66000.0,Petrol,Chennai,9,7333.0,8.33,10.8,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-alpha-cars-Chennai_c7433d94-79c3-4498-b4a4-f2af73485098.htm?adId=31080&adType=41,Fair,37,22000,420620.0,925.36,550000.0
DW-003081,Ford,Aspire,2018,307313.0,Manual,111091.0,Petrol,Ahmedabad,9,12343.0,2.77,-14.6,https://www.cardekho.com/used-car-details/used-Ford-aspire-titanium-bsiv-cars-Ahmedabad_dbeb3c31-1ff8-455d-8589-aba67e119a98.htm,Fair,41,22000,224196.0,493.23,307313.0
DW-002246,Hyundai,Xcent,2015,286579.0,Manual,55927.0,Petrol,Pune,12,4661.0,5.12,-18.1,https://www.cardekho.com/used-car-details/used-Hyundai-xcent-12-kappa-base-cars-Pune_b6d598a8-8e43-482e-aa72-dc320763a825.htm,Fair,31,22000,201177.0,442.59,286579.0
DW-002593,Tata,Nexon,2020,580000.0,Manual,20000.0,Petrol,Kolkata,7,2857.0,29.0,-17.9,https://www.cardekho.com/used-car-details/used-Tata-nexon-xm-bsvi-cars-Kolkata_e93b6794-7800-485d-9598-56f2448f26dd.htm,Good,8,9000,453792.0,998.34,580000.0
DW-009595,Maruti Suzuki,Ertiga,2025,1175000.0,Manual,13000.0,CNG,New Delhi,2,6500.0,90.38,52.0,https://www.cardekho.com/used-car-details/used-Maruti-ertiga-vxi-cng-cars-New-Delhi_9b1ec36e-970c-4605-abcd-8054ffbeb6cb.htm,Excellent,70,3000,981493.0,2159.28,1175000.0
DW-003108,Mercedes-Benz,E-Class,2014,825000.0,Automatic,65000.0,Diesel,Ahmedabad,13,5000.0,12.69,-73.0,https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e250-cdi-avantgrade-cars-Ahmedabad_6e111111-3342-47fb-974c-5dc7942c522e.htm,Fair,19,22000,567940.0,1249.47,825000.0
DW-008746,Hyundai,EON,2017,227940.0,Manual,51537.0,Petrol,Visakhapatnam,10,5154.0,4.42,9.3,https://www.cardekho.com/used-car-details/used-Hyundai-eon-era-plus-option-cars-Visakhapatnam_b316f659-0796-4a81-9b39-3e7267323e71.htm,Fair,48,22000,148354.0,326.38,227940.0
DW-006851,Kia,Seltos,2021,1450000.0,Automatic,64000.0,Diesel,Rajkot,6,10667.0,22.66,31.8,https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-diesel-at-cars-Rajkot_aa1c6c4a-92a9-4c4b-ba36-0e124f73fcb9.htm,Good,61,9000,1021759.0,2247.87,1450000.0
DW-007342,Audi,A4,2013,700000.0,Automatic,74500.0,Diesel,Mumbai,14,5321.0,9.4,-58.3,https://www.cardekho.com/used-car-details/used-Audi-a4-20-tdi-cars-Mumbai_7c76086e-66e2-4cbb-b569-7dfebcfffdef.htm,Fair,24,22000,567205.0,1247.85,700000.0
DW-000568,Mahindra,TUV 300,2016,350000.0,Manual,75000.0,Diesel,New Delhi,11,6818.0,4.67,-33.2,https://www.cardekho.com/used-car-details/used-Mahindra-tuv-300-t8-cars-New-Delhi_8c179077-8c6c-40a0-a315-09a59a8e1be7.htm,Fair,25,22000,246376.0,542.03,350000.0
DW-003246,Maruti Suzuki,Swift Dzire,2014,330131.0,Manual,70380.0,Petrol,Jaipur,13,5414.0,4.69,-16.0,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-vxi-cars-Jaipur_1238a71a-4574-4fe1-8016-e75e04d1a194.htm,Fair,27,22000,242535.0,533.58,330131.0
DW-008896,Tata,Tiago,2022,200000.0,Manual,65000.0,CNG,Guwahati,5,13000.0,3.08,-49.4,https://www.cardekho.com/used-car-details/used-Tata-tiago-xm-cng-bsvi-cars-Guwahati_4d1e9231-28de-40a6-aec4-f5721877d4ed.htm,Good,20,9000,156234.0,343.71,200000.0
DW-004542,Honda,City,2016,750000.0,Automatic,109184.0,Petrol,Coimbatore,11,9926.0,6.87,27.1,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Coimbatore_86eb66fc-a680-4531-8c3b-7668dd9d78e9.htm,Fair,84,22000,614488.0,1351.87,750000.0
DW-005757,Maruti Suzuki,Alto 800,2018,230114.0,Manual,56519.0,Petrol,Vadodara,9,6280.0,4.07,-8.0,https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lxi-cars-Vadodara_c48abf98-2237-40d8-983a-9c45d787e7ac.htm,Fair,28,22000,144664.0,318.26,230114.0
DW-002699,Renault,Kiger,2022,591140.0,Automatic,17093.0,Petrol,Kolkata,5,3419.0,34.58,11.1,https://www.cardekho.com/used-car-details/used-Renault-kiger-rxz-amt-dt-cars-Kolkata_3f21c02e-87cd-4df8-a895-a29a0107f73a.htm,Good,24,9000,475692.0,1046.52,591140.0
DW-005407,Renault,KWID,2019,281614.0,Manual,43085.0,Petrol,Patna,8,5386.0,6.54,8.3,https://www.cardekho.com/used-car-details/used-Renault-kwid-climber-10-mt-cars-Patna_3172a65f-8439-4c24-b5cc-156652e48061.htm,Good,32,9000,225616.0,496.36,281614.0
DW-002320,Honda,City,2012,246579.0,Manual,86138.0,Petrol,Pune,15,5743.0,2.86,-58.2,https://www.cardekho.com/used-car-details/used-Honda-city-s-cars-Pune_aefd9eb9-4762-4c78-bbbb-c34aee1360b3.htm,Fair,26,22000,152413.0,335.31,246579.0
DW-002486,MG,Hector Plus,2020,846136.0,Automatic,109446.0,Petrol,Pune,7,15635.0,7.73,-34.9,https://www.cardekho.com/buy-used-car-details/used-Mg-hector-plus-sharp-dct-cars-Pune_5058bf08-44ad-4593-80f7-31ae49b0a274.htm,Fair,37,22000,666005.0,1465.21,846136.0
DW-002070,Ford,Ecosport,2014,372139.0,Manual,72151.0,Petrol,Chennai,13,5550.0,5.16,-19.8,https://www.cardekho.com/used-car-details/used-Ford-ecosport-10-ecoboost-titanium-cars-Chennai_d708c7cf-b7ed-4618-be4a-cda61ede59d4.htm,Fair,23,22000,258298.0,568.26,372139.0
